Date,value,source,indicator_id,unit,preferred_direction,description
2020-01-01,149.77827900322526,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-02-01,149.84279882223996,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-03-01,152.55588627669286,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-04-01,152.78980568113593,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-05-01,151.6941009862193,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-06-01,150.4318253271474,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-07-01,151.71665043054497,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-08-01,151.59722086287806,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-09-01,151.5383926920524,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-10-01,150.8021936818192,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-11-01,150.52490916069783,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2020-12-01,151.37060940946444,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-01-01,153.3277308330469,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-02-01,156.5941215365642,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-03-01,159.844473925077,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-04-01,164.64672419474743,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-05-01,168.31775589561715,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-06-01,169.79977396985186,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-07-01,169.73334466410722,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-08-01,169.90068454424332,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-09-01,169.71827117240636,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-10-01,171.77565493177087,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-11-01,171.17135604565922,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2021-12-01,171.20430757565114,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-01-01,170.36618152230398,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-02-01,169.71794342750027,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-03-01,169.4365848963291,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-04-01,170.57595436098956,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-05-01,172.8726516576373,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
2022-06-01,172.36407252061286,CRUspi - SAMPLE DATA,cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally (SAMPLE DATA)
