Date,value,source,indicator_id,unit,preferred_direction,description
1994-04-01 00:00:00+00:00,100.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-04-01 00:00:00+00:00,100.3,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-05-01 00:00:00+00:00,100.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-06-01 00:00:00+00:00,102.2,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-07-01 00:00:00+00:00,99.9,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-07-01 00:00:00+00:00,100.6,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-08-01 00:00:00+00:00,101.7,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-09-01 00:00:00+00:00,101.5,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-10-01 00:00:00+00:00,105.5,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-10-01 00:00:00+00:00,105.2,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-11-01 00:00:00+00:00,106.8,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1994-12-01 00:00:00+00:00,108.5,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-01-01 00:00:00+00:00,107.3,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-01-01 00:00:00+00:00,106.8,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-01-01 00:00:00+00:00,113.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-02-01 00:00:00+00:00,111.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-03-01 00:00:00+00:00,120.9,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-04-01 00:00:00+00:00,117.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-04-01 00:00:00+00:00,106.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-05-01 00:00:00+00:00,116.9,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-06-01 00:00:00+00:00,126.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-07-01 00:00:00+00:00,99.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-07-01 00:00:00+00:00,113.7,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-08-01 00:00:00+00:00,112.8,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-09-01 00:00:00+00:00,95.8,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-10-01 00:00:00+00:00,111.6,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-10-01 00:00:00+00:00,107.5,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-11-01 00:00:00+00:00,110.4,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1995-12-01 00:00:00+00:00,104.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-01-01 00:00:00+00:00,93.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-01-01 00:00:00+00:00,97.2,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-01-01 00:00:00+00:00,92.3,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-02-01 00:00:00+00:00,101.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-03-01 00:00:00+00:00,97.6,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-04-01 00:00:00+00:00,95.0,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-04-01 00:00:00+00:00,98.1,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-05-01 00:00:00+00:00,95.7,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-06-01 00:00:00+00:00,96.8,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-07-01 00:00:00+00:00,97.2,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
1996-07-01 00:00:00+00:00,100.5,CRUspi (CRU API - Direct),cruspi,Index,neutral,CRU Steel Price Index tracks steel price movements globally
