Date,value,monthly_change,yoy_change,source,indicator_id,unit,preferred_direction,description
2023-05-01 17:12:03.329027,160.0,,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-06-01 17:12:03.329027,160.00505764813647,0.0031610300852857875,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-07-01 17:12:03.329027,163.19020082823397,1.9906515624661614,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-08-01 17:12:03.329027,166.65703505966778,2.124413239176559,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-09-01 17:12:03.329027,169.7146452442625,1.8346721358027285,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-10-01 17:12:03.329027,167.849370544642,-1.0990652556447933,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-11-01 17:12:03.329027,167.44154488651807,-0.24297121687176793,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2023-12-01 17:12:03.329027,168.6192399555923,0.7033469918546142,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-01-01 17:12:03.329027,167.23578745774395,-0.8204594554053757,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-02-01 17:12:03.329027,163.9851542960777,-1.943742551209382,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-03-01 17:12:03.329027,161.82037319247635,-1.3201079773921487,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-04-01 17:12:03.329027,161.99395763026808,0.10726982911184457,,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-05-01 17:12:03.329027,165.30827192400713,2.0459493318285116,3.317669952504465,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-06-01 17:12:03.329027,167.74152191358812,1.4719469033585675,4.835137325761751,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-07-01 17:12:03.329027,167.02405986390954,-0.4277188149325206,2.349319393087157,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-08-01 17:12:03.329027,166.59893439639916,-0.25452947788286995,-0.034862412647518326,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-09-01 17:12:03.329027,169.9733196552038,2.0254542869858616,0.15241725931725014,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-10-01 17:12:03.329027,173.28704863470733,1.9495583108134484,3.2396178028079703,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-11-01 17:12:03.329027,173.15885145756496,-0.07397966446563986,3.4145089708302434,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2024-12-01 17:12:03.329027,173.37813267991464,0.1266358724973493,2.822271483121175,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2025-01-01 17:12:03.329027,173.82747612267679,0.25916961719256726,3.941553877395032,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2025-02-01 17:12:03.329027,175.36749850997595,0.8859487703844371,6.9410821136572265,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2025-03-01 17:12:03.329027,174.2125835021888,-0.6585684448942697,7.6580037885418895,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
2025-04-01 17:12:03.329027,175.211769000756,0.5735438155388017,8.159447157069888,CRU Steel Price Index (Sample Data),cruspi,,neutral,Sample data for CRU Steel Price Index
